market,year,production_qbtu,consumption_qbtu,net_petroleum_position,petroleum_surplus,production_series_id,consumption_series_id
ZAF,1988,0.0,0.714063072,-1.0,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,1989,0.0,0.7277297,-1.0,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,1990,0.0,0.782139885,-1.0,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,1991,0.0,0.82953623,-1.0,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,1992,0.0,0.849331914,-1.0,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,1993,0.0,0.82483722,-1.0,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,1994,0.01362938032,0.841172795,-0.9837971693794495,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,1995,0.01362938032,0.860874765,-0.9841679871752309,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,1996,0.013666721088,0.877769016,-0.9844301623332761,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,1997,0.01362938032,0.896311885,-0.9847939310544788,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,1998,0.049271761395,0.916240155,-0.9462239663628363,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,1999,0.036655855,0.952154695,-0.9615022063195309,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2000,0.043336596,0.9383680235263392,-0.9538170580055113,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2001,0.033262085,0.9370674746523148,-0.9645040662495075,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2002,0.04535646815,0.9737377472151288,-0.9534202424834421,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2003,0.030092337891,1.005161205610038,-0.9700621773671252,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2004,0.079604790518,1.0333228277263196,-0.9229623227301007,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2005,0.037063277933,1.0370402473477964,-0.9642605212017679,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2006,0.037816043219,1.0254518808270754,-0.963122557063819,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2007,0.037855253471,1.2054508197508667,-0.9685966006652817,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2008,0.038843198,1.2660436243913376,-0.9693192262480891,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2009,0.016743645,1.2069022734102675,-0.9861267599134695,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2010,0.0156971,1.2174474085854787,-0.9871065477742172,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2011,0.016743645,1.3534119670572329,-0.9876285673486349,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2012,0.016608494,1.2872032938258153,-0.9870972253725079,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2013,0.015878124,1.3202507318690124,-0.9879734026145759,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2014,0.01467884,1.2566196304625936,-0.9883187882441433,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2015,0.01467884,1.3278895776508823,-0.9889457374716596,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2016,0.009245526,1.204433205,-0.9923237536447694,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2017,0.007945493339,1.352295435,-0.9941244397242235,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2018,0.007046908108,1.38800601,-0.9949229988507038,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2019,0.006285447683,1.41969413,-0.9955726747401568,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2020,0.005653379732,1.19206917,-0.9952575069683247,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2021,0.005082276551,1.23352596,-0.9958798787250494,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2022,0.004606185977,1.23394588,-0.9962671085890736,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2023,0.004194297106,1.2391918,-0.9966152962713277,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
ZAF,2024,0.003847667486,1.268406365,-0.9969665340760097,0,INTL.4415-1-ZAF-QBTU.A,INTL.4415-2-ZAF-QBTU.A
