market,year,oil_rents_pct_gdp,indicator_code,indicator_name
AUS,1960,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1961,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1962,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1963,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1964,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1965,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1966,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1967,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1968,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1969,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1970,0.0153710223028318,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1971,0.0253198031265626,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1972,0.0772457057276175,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1973,0.248095609277592,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1974,1.24983188764352,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1975,1.31204877070562,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1976,1.35846553041966,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1977,1.51713853676785,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1978,1.35918446431775,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1979,2.93104683007127,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1980,2.80222598045723,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1981,1.90661890421157,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1982,1.14392595319274,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1983,1.42608236601379,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1984,1.5738765141311,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1985,1.90782675227061,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1986,0.912782136823864,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1987,1.29742789477165,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1988,0.775504211333759,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1989,0.794334616368393,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1990,1.18927836382777,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1991,0.645649685055411,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1992,0.613094302495831,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1993,0.610539248128821,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1994,0.467145046577168,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1995,0.472621236603855,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1996,0.49172140428228,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1997,0.390188127605254,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1998,0.214859613602787,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,1999,0.302021117738925,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2000,0.876745345389259,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2001,0.720452604163645,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2002,0.803940893602656,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2003,0.757626170343175,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2004,0.73789012235773,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2005,0.887355262985534,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2006,0.865992075121712,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2007,0.871982126285964,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2008,0.935960985495543,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2009,0.553069182846371,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2010,0.706854443143111,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2011,0.877828805391789,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2012,0.679385653265247,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2013,0.538515503941203,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2014,0.488872500922202,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2015,0.197899254363141,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2016,0.173168975942925,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2017,0.198665473505862,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2018,0.264744671813473,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2019,0.229199447926395,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2020,0.108188865636013,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2021,0.264201375268924,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2022,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2023,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2024,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
AUS,2025,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1960,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1961,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1962,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1963,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1964,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1965,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1966,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1967,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1968,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1969,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1970,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1971,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1972,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1973,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1974,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1975,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1976,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1977,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1978,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1979,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1980,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1981,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1982,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1983,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1984,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1985,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1986,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1987,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1988,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1989,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1990,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1991,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1992,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1993,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1994,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1995,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1996,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1997,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1998,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,1999,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2000,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2001,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2002,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2003,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2004,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2005,5.74329868610464e-05,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2006,0.00153504351379629,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2007,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2008,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2009,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2010,0.0276859283389536,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2011,0.0465608455427308,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2012,0.0447323666928789,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2013,0.0397728832079876,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2014,0.048118822461714,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2015,0.0157279649794816,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2016,0.0115678220486407,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2017,0.0205164347675808,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2018,0.029217776231573,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2019,0.0271254076077426,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2020,0.0147576977551149,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2021,0.0312735679835233,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2022,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2023,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2024,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BEL,2025,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1960,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1961,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1962,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1963,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1964,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1965,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1966,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1967,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1968,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1969,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1970,0.0580871342065977,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1971,0.0866783727871194,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1972,0.0829818942691442,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1973,0.106009897227546,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1974,0.472519637288271,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1975,0.373603862526055,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1976,0.330242444580902,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1977,0.232335459886067,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1978,0.224772563826461,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1979,0.550618644310113,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1980,0.699999011497544,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1981,0.629316306688949,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1982,0.435449134712181,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1983,1.07979579101903,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1984,1.49331145061436,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1985,1.79285373159391,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1986,0.65804142113814,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1987,0.957379779624883,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1988,0.643872438571442,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1989,0.782840220998812,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1990,1.03088670277662,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1991,0.635770130186733,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1992,0.721680504993654,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1993,0.627722800383303,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1994,0.444187728125844,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1995,0.362004918741715,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1996,0.471367837068537,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1997,0.425301553735655,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1998,0.269584542259557,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,1999,0.755293266193,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2000,1.41179870802297,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2001,1.27147695936395,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2002,1.67933238308169,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2003,1.73818665052402,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2004,1.88707133960992,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2005,2.36913016995635,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2006,2.44556560201409,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2007,2.06708286540223,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2008,2.44243714676148,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2009,1.33048498208149,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2010,1.49436765608812,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2011,2.04628720532789,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2012,2.04370817642662,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2013,1.82332429100899,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2014,1.86374490964098,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2015,1.03926987894612,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2016,0.832280473743435,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2017,1.12836853918598,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2018,1.90111531664903,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2019,1.6761311575078,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2020,1.07872778605369,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2021,2.60445733698427,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2022,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2023,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2024,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
BRA,2025,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1960,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1961,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1962,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1963,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1964,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1965,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1966,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1967,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1968,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1969,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1970,0.426218710916176,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1971,0.483633891255014,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1972,0.590960087858191,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1973,0.686930362294564,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1974,2.38832396012474,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1975,2.22091277208219,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1976,1.95008492096025,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1977,2.09690953813731,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1978,1.98951388040675,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1979,4.31015132989068,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1980,5.01982219226639,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1981,3.28392374750294,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1982,1.97676703684554,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1983,2.44822333019716,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1984,2.2666488894717,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1985,2.35728323441837,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1986,0.99798271953185,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1987,1.43056959785417,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1988,0.882613319611029,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1989,1.1043802752248,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1990,1.48748684267335,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1991,1.00432007393102,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1992,1.08494897339021,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1993,1.00984609631256,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1994,0.968662410274702,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1995,1.03435296028991,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1996,1.29674202820292,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1997,0.806571445967673,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1998,0.35126817314169,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,1999,0.764045566591957,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2000,1.47117947256471,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2001,0.858857509112782,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2002,0.955943439201293,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2003,1.12578576172741,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2004,1.49755944499054,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2005,1.78498681477884,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2006,1.79784487204702,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2007,1.79572860434846,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2008,2.54002352343034,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2009,1.33142171181656,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2010,1.36035981724265,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2011,1.65206257737853,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2012,0.873035162318975,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2013,1.25009355545576,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2014,1.16512699520053,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2015,0.0345891578218769,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2016,0.471724709301756,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2017,0.816766635206739,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2018,1.50562872928079,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2019,1.6199500962193,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2020,0.8889084820818,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2021,2.82978528865474,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2022,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2023,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2024,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CAN,2025,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1960,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1961,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1962,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1963,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1964,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1965,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1966,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1967,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1968,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1969,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1970,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1971,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1972,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1973,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1974,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1975,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1976,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1977,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1978,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1979,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1980,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1981,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1982,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1983,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1984,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1985,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1986,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1987,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1988,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1989,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1990,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1991,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1992,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1993,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1994,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1995,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1996,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1997,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1998,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,1999,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2000,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2001,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2002,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2003,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2004,0.000185269236564892,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2005,0.000317765513572658,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2006,0.00063711934471555,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2007,0.000749164452712047,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2008,0.000960013727719588,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2009,0.000203202550011871,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2010,0.000301351052291844,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2011,0.000356657639592002,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2012,0.000416318750538044,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2013,0.000268214621739725,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2014,0.000243487314364699,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
CHE,2015,0.000125064111504765,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
